empleados_id,satisfaccion,evaluacion,numero_proyecto,horas_mensuales,antiguedad_empresa,accidentes,promocionado,departamento,nivel_salario,abandono
7921,0.5,0.65,5,285,6,0,0,gerencia,alto,No
7922,0.84,0.72,4,222,2,0,0,IT,bajo,No
7923,0.48,0.94,3,185,2,1,0,IT,intermedio,No
7924,0.98,0.87,5,151,6,0,0,IT,intermedio,No
7925,0.64,0.96,3,109,4,0,0,IT,intermedio,No
7926,0.58,0.53,4,192,4,0,0,IT,intermedio,No
7927,0.66,0.89,4,139,3,0,0,producto,intermedio,No
7928,0.76,0.98,4,191,2,0,0,producto,intermedio,No
7929,0.32,0.42,6,114,3,0,0,producto,intermedio,No
7930,0.49,0.87,3,212,2,0,0,producto,intermedio,No
7931,0.81,0.51,3,162,2,0,0,IT,intermedio,No
7932,0.42,0.48,5,191,5,0,0,laboratorio,intermedio,No
7933,0.17,0.85,3,234,3,0,0,laboratorio,bajo,No
7934,0.49,0.59,4,265,3,0,0,laboratorio,bajo,No
7935,0.34,0.69,6,283,2,0,0,laboratorio,bajo,No
7936,0.86,0.81,3,232,4,0,0,laboratorio,bajo,No
7937,0.51,0.71,4,208,3,1,0,marketing,bajo,No
7938,0.49,0.99,4,258,3,1,0,ventas,bajo,No
7939,0.49,0.63,3,175,2,0,0,contabilidad,bajo,No
7940,0.51,0.59,3,238,3,0,0,soporte,alto,No
7941,0.64,0.52,3,166,3,0,0,tecnico,bajo,No
7942,0.62,0.85,4,225,2,0,0,gerencia,alto,No
7943,0.81,0.52,4,221,6,0,0,marketing,alto,No
7944,0.95,0.57,2,263,3,0,0,marketing,bajo,No
7945,0.88,0.66,4,218,4,1,0,marketing,bajo,No
7946,0.87,0.68,5,236,4,0,0,ventas,alto,No
7947,0.73,0.68,5,133,2,0,0,ventas,bajo,No
7948,0.98,0.73,2,237,3,0,0,ventas,intermedio,No
7949,0.77,0.48,3,204,6,0,0,ventas,alto,No
7950,0.76,0.99,3,166,3,0,0,ventas,intermedio,No
7951,0.21,0.93,4,189,2,1,0,ventas,intermedio,No
7952,0.72,0.63,4,251,3,0,0,ventas,intermedio,No
7953,0.41,0.56,2,121,2,0,0,ventas,intermedio,No
7954,0.9,0.56,3,149,2,0,0,ventas,alto,No
7955,0.96,0.9,5,198,2,0,0,ventas,intermedio,No
7956,0.61,0.48,4,163,3,0,0,ventas,intermedio,No
7957,0.6,0.8,4,222,2,0,0,ventas,intermedio,No
7958,0.5,0.76,2,107,4,0,0,ventas,alto,No
7959,0.79,0.61,4,162,2,0,0,ventas,intermedio,No
7960,0.32,0.69,6,192,3,0,0,ventas,alto,No
7961,0.85,0.59,5,236,3,0,0,ventas,bajo,No
7962,0.9,0.62,5,225,2,0,0,ventas,intermedio,No
7963,0.74,0.54,4,167,2,0,0,ventas,intermedio,No
7964,0.21,0.76,6,219,4,1,0,ventas,intermedio,No
7965,0.91,0.61,3,255,3,0,0,contabilidad,intermedio,No
7966,0.9,0.66,5,137,2,0,0,contabilidad,bajo,No
7967,0.74,0.99,4,193,3,0,0,contabilidad,bajo,No
7968,0.76,0.75,3,239,2,0,0,recursos_humanos,bajo,No
7969,0.45,0.61,5,179,5,0,0,recursos_humanos,bajo,No
7970,0.73,0.63,3,205,2,1,0,recursos_humanos,bajo,No
7971,0.6,0.73,3,140,5,1,0,recursos_humanos,bajo,No
7972,0.8,0.77,5,256,2,0,0,tecnico,bajo,No
7973,0.53,0.7,4,243,3,0,0,tecnico,bajo,No
7974,0.97,0.63,5,163,3,0,0,tecnico,bajo,No
7975,0.64,0.99,3,167,2,0,0,tecnico,bajo,No
7976,0.92,0.59,4,190,5,0,0,tecnico,alto,No
7977,0.6,0.57,5,145,3,1,0,tecnico,bajo,No
7978,1,0.6,4,265,4,0,0,tecnico,bajo,No
7979,0.69,0.63,4,272,2,0,0,tecnico,bajo,No
7980,0.53,0.45,5,140,5,0,0,tecnico,bajo,No
7981,0.63,0.58,4,236,2,0,0,tecnico,alto,No
7982,0.57,0.89,4,255,3,1,0,tecnico,bajo,No
7983,0.79,0.45,5,131,6,0,0,soporte,bajo,No
7984,0.68,0.92,4,209,6,0,0,soporte,bajo,No
7985,0.56,0.61,3,250,2,0,0,soporte,alto,No
7986,0.48,0.51,3,201,2,1,0,soporte,bajo,No
7987,0.59,0.67,4,271,2,0,0,soporte,intermedio,No
7988,0.34,0.76,6,237,5,0,0,soporte,alto,No
7989,0.98,0.87,3,239,4,0,0,soporte,intermedio,No
7990,0.36,0.45,2,135,3,1,0,soporte,alto,No
7991,0.6,0.58,2,182,2,0,0,soporte,intermedio,No
7992,0.24,0.54,6,193,4,0,0,soporte,intermedio,No
7993,0.67,0.72,4,192,3,1,0,soporte,intermedio,No
7994,0.17,0.6,5,144,6,0,0,tecnico,intermedio,No
7995,0.57,0.58,3,251,3,0,0,tecnico,intermedio,No
7996,0.7,0.85,3,161,2,0,0,tecnico,intermedio,No
7997,0.73,0.62,3,171,3,0,0,gerencia,intermedio,No
7998,0.61,0.86,4,153,5,0,0,IT,intermedio,No
7999,0.95,0.96,4,161,2,0,0,IT,alto,No
8000,0.85,0.55,3,226,4,0,0,IT,bajo,No
8001,0.72,0.9,3,193,3,0,0,IT,intermedio,No
8002,0.84,0.66,4,204,3,0,0,IT,intermedio,No
8003,0.57,0.47,2,158,2,0,0,producto,intermedio,No
8004,0.69,0.69,3,236,4,0,0,producto,intermedio,No
8005,0.57,0.68,4,191,3,0,0,producto,intermedio,No
8006,0.52,0.59,6,104,4,0,0,producto,intermedio,No
8007,0.56,0.55,3,245,2,0,0,IT,intermedio,No
8008,0.75,0.74,3,186,3,1,0,laboratorio,intermedio,No
8009,0.98,0.75,5,168,4,1,0,laboratorio,intermedio,No
8010,0.48,0.55,4,262,3,1,0,laboratorio,alto,No
8011,0.35,0.67,2,116,3,0,0,laboratorio,bajo,No
8012,0.66,0.93,4,187,2,0,0,laboratorio,bajo,No
8013,0.79,0.9,5,184,3,0,0,marketing,bajo,No
8014,0.86,0.53,4,155,3,0,0,marketing,alto,No
8015,0.88,1,5,190,2,0,0,ventas,bajo,No
8016,0.83,0.64,3,242,3,0,0,contabilidad,bajo,No
8017,0.8,0.64,5,204,2,0,0,soporte,bajo,No
8018,0.64,0.69,4,232,3,0,0,tecnico,alto,No
8019,0.72,0.59,4,245,2,0,0,gerencia,bajo,No
8020,0.67,0.61,3,251,2,0,0,marketing,bajo,No
8021,0.75,0.7,4,179,2,0,0,marketing,bajo,No
8022,0.65,0.95,4,153,2,0,0,marketing,bajo,No
8023,0.98,0.98,5,210,6,0,0,ventas,bajo,No
8024,0.68,0.8,2,257,2,1,0,ventas,bajo,No
8025,0.52,0.37,3,137,4,0,0,ventas,bajo,No
8026,0.68,0.93,4,179,2,0,0,ventas,intermedio,No
8027,0.92,0.74,4,213,3,0,0,ventas,intermedio,No
8028,0.86,0.79,3,106,6,1,0,ventas,intermedio,No
8029,0.5,0.99,4,272,2,0,0,ventas,intermedio,No
8030,0.35,0.37,4,153,2,0,0,ventas,intermedio,No
8031,0.76,0.97,5,172,3,0,0,ventas,intermedio,No
8032,0.66,0.95,4,224,2,0,0,ventas,intermedio,No
8033,0.58,0.71,3,230,3,1,0,ventas,intermedio,No
8034,0.55,0.97,4,222,4,0,0,ventas,intermedio,No
8035,0.9,0.53,3,270,3,0,0,ventas,intermedio,No
8036,0.75,0.71,4,205,3,0,0,ventas,intermedio,No
8037,0.9,0.63,4,134,3,1,0,ventas,intermedio,No
8038,0.14,0.54,5,275,4,1,0,ventas,alto,No
8039,0.86,0.57,4,183,3,0,0,ventas,bajo,No
8040,0.56,0.84,4,143,4,0,0,ventas,intermedio,No
8041,0.54,0.63,5,259,2,0,0,ventas,intermedio,No
8042,0.36,0.8,5,186,4,0,0,contabilidad,intermedio,No
8043,0.82,0.59,3,155,3,0,0,contabilidad,intermedio,No
8044,0.49,0.42,2,266,3,0,0,contabilidad,bajo,No
8045,0.77,0.97,3,215,2,0,0,recursos_humanos,bajo,No
8046,0.64,0.83,4,179,3,0,0,recursos_humanos,bajo,No
8047,0.93,0.53,3,217,3,0,0,recursos_humanos,bajo,No
8048,0.96,0.94,5,235,3,0,0,recursos_humanos,bajo,No
8049,0.6,0.97,3,164,2,0,0,tecnico,bajo,No
8050,0.58,0.55,3,178,5,0,0,tecnico,bajo,No
8051,0.52,0.49,5,170,3,0,0,tecnico,bajo,No
8052,0.74,0.79,5,241,3,0,0,tecnico,bajo,No
8053,0.64,0.99,4,222,2,0,0,tecnico,bajo,No
8054,0.93,0.59,3,233,3,0,0,tecnico,bajo,No
8055,0.76,0.49,5,243,3,0,0,tecnico,bajo,No
8056,0.5,0.54,4,175,2,0,0,tecnico,bajo,No
8057,0.79,0.55,4,266,3,0,0,tecnico,bajo,No
8058,0.97,0.95,5,201,2,0,0,tecnico,bajo,No
8059,0.6,0.49,5,259,4,0,0,tecnico,bajo,No
8060,0.84,0.73,5,105,5,0,0,soporte,bajo,No
8061,0.75,0.99,5,189,3,0,0,soporte,bajo,No
8062,0.24,0.91,4,232,2,0,0,soporte,bajo,No
8063,0.24,0.91,5,258,6,0,0,soporte,bajo,No
8064,0.51,0.58,5,173,3,0,0,soporte,bajo,No
8065,0.5,0.88,4,147,3,0,0,soporte,intermedio,No
8066,0.66,0.36,3,256,6,0,0,soporte,intermedio,No
8067,0.97,0.77,3,206,4,0,0,soporte,intermedio,No
8068,0.61,0.5,4,175,3,0,0,soporte,intermedio,No
8069,0.77,0.49,4,274,2,1,0,soporte,intermedio,No
8070,0.74,0.64,3,229,3,0,0,soporte,intermedio,No
8071,0.92,0.98,4,161,3,0,0,tecnico,intermedio,No
8072,0.78,0.99,2,188,2,0,0,tecnico,intermedio,No
8073,0.56,0.57,3,205,3,0,0,tecnico,intermedio,No
8074,0.82,0.63,3,246,3,0,0,gerencia,intermedio,No
8075,0.26,0.98,5,161,5,0,0,IT,intermedio,No
8076,0.69,0.85,5,246,3,0,0,IT,intermedio,No
8077,0.78,0.83,4,158,3,0,0,IT,alto,No
8078,0.67,0.86,3,175,3,0,0,IT,bajo,No
8079,0.77,0.91,5,268,3,1,0,IT,intermedio,No
8080,0.8,0.63,4,211,2,0,0,producto,intermedio,No
8081,0.51,0.51,3,274,2,0,0,producto,intermedio,No
8082,0.77,0.52,4,241,3,0,0,producto,intermedio,No
8083,0.65,0.71,3,170,2,0,0,producto,bajo,No
8084,0.58,0.53,3,287,5,0,0,IT,bajo,No
8085,0.67,0.39,2,235,6,0,0,laboratorio,bajo,No
8086,0.33,0.39,3,98,3,1,0,laboratorio,bajo,No
8087,0.78,0.66,6,105,5,1,0,laboratorio,bajo,No
8088,0.58,0.83,3,226,3,0,0,laboratorio,bajo,No
8089,0.63,0.59,4,171,4,0,0,laboratorio,bajo,No
8090,0.63,0.51,4,153,4,0,0,laboratorio,bajo,No
8091,0.59,0.55,3,183,4,0,0,marketing,bajo,No
8092,0.6,0.9,5,139,3,0,0,ventas,bajo,No
8093,0.93,0.9,5,210,3,0,0,contabilidad,bajo,No
8094,0.78,0.77,2,177,4,0,0,soporte,bajo,No
8095,0.65,0.6,3,148,2,0,0,tecnico,bajo,No
8096,1,0.61,4,198,2,0,0,gerencia,bajo,No
8097,0.96,1,3,137,4,1,0,marketing,bajo,No
8098,0.54,0.97,5,233,3,1,0,marketing,bajo,No
8099,0.98,0.69,2,204,4,0,0,marketing,bajo,No
8100,0.34,0.59,2,164,2,0,0,ventas,bajo,No
8101,0.71,0.53,5,162,2,0,0,ventas,bajo,No
8102,0.64,0.64,3,180,2,1,0,ventas,bajo,No
8103,0.71,0.93,2,199,2,0,0,ventas,bajo,No
8104,0.58,0.63,4,190,2,0,0,ventas,intermedio,No
8105,0.87,0.96,4,151,3,1,0,ventas,intermedio,No
8106,0.58,0.85,4,162,3,0,0,ventas,intermedio,No
8107,0.87,0.67,3,139,2,0,0,ventas,intermedio,No
8108,0.72,0.86,3,231,3,1,0,ventas,intermedio,No
8109,0.67,0.83,5,269,2,0,0,ventas,intermedio,No
8110,0.53,0.97,4,249,3,0,0,ventas,intermedio,No
8111,0.78,0.61,3,148,2,0,0,ventas,intermedio,No
8112,0.19,0.63,4,233,5,0,0,ventas,intermedio,No
8113,1,0.88,4,240,4,0,0,ventas,intermedio,No
8114,0.75,0.75,5,229,2,1,0,ventas,intermedio,No
8115,0.29,0.66,3,256,2,1,0,ventas,intermedio,No
8116,0.37,0.7,2,188,2,0,0,ventas,alto,No
8117,0.78,0.5,3,167,2,0,0,ventas,bajo,No
8118,0.24,0.64,5,190,4,0,0,ventas,intermedio,No
8119,0.49,0.7,4,168,3,0,0,contabilidad,intermedio,No
8120,0.18,0.64,6,154,5,0,0,contabilidad,intermedio,No
8121,0.76,0.85,4,135,3,0,0,contabilidad,intermedio,No
8122,0.5,0.97,4,217,3,0,0,recursos_humanos,bajo,No
8123,0.82,0.94,3,253,2,0,0,recursos_humanos,bajo,No
8124,0.97,0.94,3,180,3,0,0,recursos_humanos,bajo,No
8125,0.72,0.9,4,225,2,0,0,recursos_humanos,bajo,No
8126,0.98,0.64,4,134,3,1,0,tecnico,bajo,No
8127,0.76,0.73,3,192,2,0,0,tecnico,bajo,No
8128,0.72,0.88,3,224,3,0,0,tecnico,bajo,No
8129,0.96,0.91,3,260,5,0,0,tecnico,bajo,No
8130,0.62,0.78,3,178,3,1,0,tecnico,bajo,No
8131,0.25,0.98,4,166,5,1,0,tecnico,bajo,No
8132,0.82,0.56,5,180,3,0,0,tecnico,bajo,No
8133,0.59,0.9,3,189,2,0,0,tecnico,bajo,No
8134,0.94,0.73,3,154,3,0,0,tecnico,bajo,No
8135,0.72,0.88,3,236,3,0,0,tecnico,bajo,No
8136,0.53,0.78,5,198,3,0,0,tecnico,bajo,No
8137,0.67,0.83,3,148,3,0,0,soporte,bajo,No
8138,0.99,0.52,4,205,2,0,0,soporte,bajo,No
8139,0.64,0.53,4,133,3,0,0,soporte,bajo,No
8140,0.61,0.57,4,160,3,1,0,soporte,bajo,No
8141,0.89,0.85,4,201,2,1,0,soporte,bajo,No
8142,0.61,0.7,5,157,4,0,0,soporte,bajo,No
8143,0.9,0.74,3,260,2,0,0,soporte,intermedio,No
8144,0.96,0.51,5,152,3,0,0,soporte,intermedio,No
8145,0.62,0.55,4,218,3,0,0,soporte,intermedio,No
8146,0.89,0.57,3,252,2,0,0,soporte,intermedio,No
8147,0.52,0.67,4,216,3,0,0,soporte,intermedio,No
8148,0.66,0.99,3,183,2,0,0,tecnico,intermedio,No
8149,0.96,0.6,5,269,2,0,0,tecnico,intermedio,No
8150,0.95,0.89,5,132,4,0,0,tecnico,intermedio,No
8151,0.75,0.98,4,170,4,0,0,gerencia,intermedio,No
8152,0.39,0.87,5,257,5,1,0,IT,intermedio,No
8153,0.93,0.69,3,138,2,0,0,IT,intermedio,No
8154,0.44,0.54,3,115,3,0,0,IT,intermedio,No
8155,0.9,0.67,3,165,2,0,0,IT,alto,No
8156,0.75,0.81,3,214,3,0,0,IT,bajo,No
8157,0.45,0.75,2,246,2,0,0,producto,intermedio,No
8158,0.42,0.6,2,188,3,0,0,producto,intermedio,No
8159,0.99,0.82,3,255,2,0,0,producto,intermedio,No
8160,0.89,0.91,4,190,2,0,0,producto,intermedio,No
8161,0.96,0.9,4,164,4,0,0,IT,bajo,No
8162,0.5,0.46,3,165,3,0,0,laboratorio,bajo,No
8163,0.59,0.59,3,141,3,0,0,laboratorio,bajo,No
8164,0.57,0.69,3,154,2,0,0,laboratorio,bajo,No
8165,1,0.87,3,165,2,0,0,laboratorio,bajo,No
8166,0.6,0.59,5,266,2,0,0,laboratorio,bajo,No
8167,0.21,0.85,6,235,6,0,0,laboratorio,bajo,No
8168,0.63,0.83,4,159,2,0,0,marketing,bajo,No
8169,0.8,0.82,3,218,3,0,0,ventas,bajo,No
8170,0.51,0.96,3,149,4,0,0,contabilidad,bajo,No
8171,0.89,0.96,5,239,3,0,0,soporte,bajo,No
8172,0.83,0.58,4,225,3,0,0,tecnico,bajo,No
8173,0.77,0.74,6,247,3,0,0,gerencia,bajo,No
8174,0.79,0.99,4,183,2,0,0,marketing,bajo,No
8175,0.63,0.85,5,214,2,0,0,marketing,bajo,No
8176,0.68,0.48,5,113,2,0,0,marketing,bajo,No
8177,0.74,0.69,4,244,2,0,0,ventas,bajo,No
8178,0.49,0.67,6,286,4,0,0,ventas,bajo,No
8179,0.46,0.55,3,139,2,0,0,ventas,intermedio,No
8180,0.9,0.91,5,176,3,0,0,ventas,intermedio,No
8181,0.7,0.67,5,136,3,0,0,ventas,intermedio,No
8182,0.84,0.71,4,222,2,0,0,ventas,intermedio,No
8183,0.89,0.77,4,269,4,0,0,ventas,intermedio,No
8184,0.59,0.87,4,183,2,0,0,ventas,intermedio,No
8185,0.57,0.72,3,206,3,0,0,ventas,intermedio,No
8186,0.53,0.49,3,158,3,0,0,ventas,intermedio,No
8187,0.83,0.89,4,136,3,0,0,ventas,intermedio,No
8188,0.51,0.66,4,182,2,0,0,ventas,intermedio,No
8189,0.78,0.61,4,268,3,0,0,ventas,intermedio,No
8190,0.52,0.69,3,144,3,0,0,ventas,intermedio,No
8191,0.42,0.5,5,286,4,0,0,ventas,alto,No
8192,0.61,0.38,2,268,3,0,0,ventas,bajo,No
8193,0.85,1,3,255,3,0,0,ventas,intermedio,No
8194,0.17,0.85,6,245,5,0,0,ventas,intermedio,No
8195,0.79,0.52,3,134,2,1,0,ventas,intermedio,No
8196,0.56,0.98,3,251,3,1,0,contabilidad,intermedio,No
8197,0.5,0.73,5,165,2,0,0,contabilidad,bajo,No
8198,0.51,0.53,3,223,2,1,0,contabilidad,bajo,No
8199,0.77,0.67,4,225,4,0,0,recursos_humanos,bajo,No
8200,0.84,0.9,3,196,3,1,0,recursos_humanos,bajo,No
8201,0.21,0.49,3,253,3,0,0,recursos_humanos,bajo,No
8202,0.65,0.57,5,222,3,0,0,recursos_humanos,bajo,No
8203,0.95,0.87,4,135,3,0,0,tecnico,bajo,No
8204,0.8,0.75,4,217,2,0,0,tecnico,bajo,No
8205,0.77,0.85,5,192,2,0,0,tecnico,bajo,No
8206,0.57,0.7,3,172,3,0,0,tecnico,bajo,No
8207,0.92,0.55,4,183,3,0,0,tecnico,bajo,No
8208,1,0.71,5,186,2,0,0,tecnico,bajo,No
8209,0.85,0.67,4,163,3,0,0,tecnico,bajo,No
8210,0.57,0.8,4,262,3,0,0,tecnico,bajo,No
8211,0.66,0.68,3,202,3,0,0,tecnico,bajo,No
8212,0.85,0.8,4,248,3,0,0,tecnico,bajo,No
8213,0.99,0.5,5,214,2,0,0,tecnico,bajo,No
8214,0.91,0.82,4,260,4,0,0,soporte,bajo,No
8215,0.96,0.97,4,260,3,0,0,soporte,bajo,No
8216,0.49,0.52,4,251,2,0,0,soporte,bajo,No
8217,0.39,0.85,5,179,5,0,0,soporte,bajo,No
8218,0.87,0.74,4,178,2,1,0,soporte,intermedio,No
8219,0.19,0.85,6,210,4,0,0,soporte,intermedio,No
8220,0.9,0.83,3,273,4,0,0,soporte,intermedio,No
8221,0.5,0.5,5,166,2,0,0,soporte,intermedio,No
8222,0.7,0.9,5,246,2,0,0,soporte,intermedio,No
8223,0.52,0.55,5,192,3,0,0,soporte,intermedio,No
8224,0.71,0.69,3,274,3,0,0,soporte,intermedio,No
8225,0.4,0.41,3,232,3,0,0,tecnico,intermedio,No
8226,0.96,0.53,3,158,4,0,0,tecnico,intermedio,No
8227,0.86,0.92,5,137,3,0,0,tecnico,intermedio,No
8228,0.68,0.85,3,209,2,0,0,gerencia,intermedio,No
8229,0.56,0.64,3,206,2,0,0,IT,intermedio,No
8230,0.65,0.56,3,230,2,0,0,IT,alto,No
8231,0.98,0.61,5,239,3,0,0,IT,bajo,No
8232,0.18,0.51,5,159,6,0,0,IT,intermedio,No
8233,0.66,0.65,4,244,2,0,0,IT,intermedio,No
8234,0.14,0.51,5,259,5,0,0,producto,intermedio,No
8235,0.94,0.8,5,245,3,1,0,producto,intermedio,No
8236,0.56,1,3,141,2,1,0,producto,bajo,No
8237,0.56,0.8,5,202,4,0,0,producto,bajo,No
8238,0.59,0.89,5,143,3,1,0,IT,bajo,No
8239,0.63,0.62,4,286,5,1,0,laboratorio,bajo,No
8240,0.97,0.88,5,173,3,0,0,laboratorio,bajo,No
8241,0.76,0.7,5,195,3,0,0,laboratorio,bajo,No
8242,0.85,0.58,4,167,4,0,0,laboratorio,bajo,No
8243,0.23,0.73,5,197,4,1,0,laboratorio,bajo,No
8244,0.68,0.62,3,255,5,0,0,laboratorio,bajo,No
8245,0.71,0.73,3,274,3,0,0,marketing,bajo,No
8246,0.5,0.59,3,192,2,0,0,ventas,bajo,No
8247,0.61,0.7,3,225,3,0,0,contabilidad,bajo,No
8248,0.99,0.65,3,209,2,1,0,soporte,bajo,No
8249,0.97,0.86,5,222,3,0,0,tecnico,bajo,No
8250,0.82,0.71,5,208,2,0,0,gerencia,bajo,No
8251,0.72,0.68,5,162,5,0,0,marketing,bajo,No
8252,0.53,0.74,3,135,2,0,0,marketing,bajo,No
8253,0.55,0.87,4,200,3,0,0,marketing,bajo,No
8254,0.52,0.53,4,159,4,0,0,ventas,bajo,No
8255,0.8,0.81,5,156,2,0,0,ventas,bajo,No
8256,0.51,0.95,4,169,3,1,0,ventas,bajo,No
8257,0.66,0.65,4,154,3,0,0,ventas,intermedio,No
8258,0.56,0.43,2,169,3,0,0,ventas,intermedio,No
8259,0.5,0.84,3,233,3,1,0,ventas,intermedio,No
8260,0.94,0.78,3,218,2,1,0,ventas,intermedio,No
8261,0.42,0.8,4,279,6,0,0,ventas,intermedio,No
8262,0.6,0.61,3,195,3,0,0,ventas,intermedio,No
8263,0.55,0.71,4,223,3,0,0,ventas,intermedio,No
8264,0.76,0.72,3,275,4,1,0,ventas,intermedio,No
8265,0.84,0.74,3,234,3,1,0,ventas,intermedio,No
8266,0.33,0.62,4,113,6,0,0,ventas,intermedio,No
8267,0.61,0.95,3,133,5,0,0,ventas,intermedio,No
8268,0.91,0.93,5,158,4,0,0,ventas,intermedio,No
8269,0.73,0.74,4,214,3,0,0,ventas,alto,No
8270,0.87,0.67,4,272,4,0,0,ventas,bajo,No
8271,0.38,0.42,2,127,4,0,0,ventas,intermedio,No
8272,0.8,0.51,4,141,3,1,0,ventas,intermedio,No
8273,0.69,0.8,5,263,3,1,0,contabilidad,intermedio,No
8274,0.99,0.92,5,174,5,0,0,contabilidad,intermedio,No
8275,0.92,0.76,5,246,2,1,0,contabilidad,bajo,No
8276,0.6,0.88,3,201,2,0,0,recursos_humanos,bajo,No
8277,0.89,0.93,3,181,3,0,0,recursos_humanos,bajo,No
8278,0.91,0.93,3,238,2,0,0,recursos_humanos,bajo,No
8279,0.35,0.52,3,167,2,0,0,recursos_humanos,bajo,No
8280,0.88,0.68,5,224,2,0,0,tecnico,bajo,No
8281,0.66,0.69,3,182,3,1,0,tecnico,bajo,No
8282,0.21,0.55,4,189,2,0,0,tecnico,bajo,No
8283,0.78,0.64,3,169,2,1,0,tecnico,intermedio,No
8284,0.21,0.96,4,287,5,0,0,tecnico,intermedio,No
8285,0.64,0.94,3,150,2,0,0,tecnico,intermedio,No
8286,0.68,0.95,4,146,2,0,0,tecnico,intermedio,No
8287,0.99,0.87,4,162,4,0,0,tecnico,intermedio,No
8288,0.85,0.55,4,158,5,0,0,tecnico,intermedio,No
8289,0.86,0.51,3,185,2,0,0,tecnico,intermedio,No
8290,0.89,0.98,3,214,3,0,0,tecnico,intermedio,No
8291,0.49,0.85,4,200,3,0,0,soporte,intermedio,No
8292,0.76,0.97,4,219,2,0,0,soporte,intermedio,No
8293,0.79,0.87,3,218,3,0,0,soporte,intermedio,No
8294,0.89,0.64,4,237,2,0,0,soporte,intermedio,No
8295,0.34,0.51,3,105,3,0,0,soporte,intermedio,No
8296,0.81,0.92,3,251,3,1,0,soporte,intermedio,No
8297,0.96,0.7,3,227,2,0,0,soporte,intermedio,No
8298,0.7,0.87,3,158,2,0,0,soporte,intermedio,No
8299,0.92,0.61,4,252,2,0,0,soporte,intermedio,No
8300,0.5,0.76,4,198,3,0,0,soporte,intermedio,No
8301,0.75,0.72,2,192,3,0,0,soporte,intermedio,No
8302,0.42,0.38,2,139,4,0,0,tecnico,intermedio,No
8303,0.29,0.4,6,205,3,0,0,tecnico,intermedio,No
8304,0.91,0.48,3,224,3,0,0,tecnico,intermedio,No
8305,0.55,0.97,4,267,4,0,0,gerencia,intermedio,No
8306,0.57,0.81,4,200,3,1,0,IT,intermedio,No
8307,0.27,0.48,3,97,6,0,0,IT,intermedio,No
8308,0.7,0.43,6,253,3,0,0,IT,alto,No
8309,0.63,0.68,4,191,2,0,0,IT,alto,No
8310,0.97,0.63,5,199,2,1,0,IT,alto,No
8311,0.28,0.52,3,127,4,0,0,producto,alto,No
8312,0.7,0.6,3,187,2,0,0,producto,alto,No
8313,0.83,0.51,4,215,3,0,0,producto,alto,No
8314,0.22,0.76,4,176,6,1,0,producto,alto,No
8315,0.55,0.47,3,194,2,0,0,IT,alto,No
8316,0.33,0.77,3,216,3,0,0,laboratorio,alto,No
8317,0.5,0.78,4,185,3,0,0,laboratorio,alto,No
8318,0.93,0.88,5,140,3,0,0,laboratorio,alto,No
8319,0.77,0.66,3,260,4,0,0,laboratorio,alto,No
8320,0.93,0.97,5,137,4,0,0,laboratorio,bajo,No
8321,0.72,1,4,151,2,0,0,laboratorio,bajo,No
8322,0.78,0.53,3,152,2,0,0,marketing,bajo,No
8323,0.55,0.75,4,166,2,0,0,ventas,bajo,No
8324,0.39,0.86,3,261,2,0,0,contabilidad,bajo,No
8325,0.67,0.78,3,235,3,0,0,soporte,bajo,No
8326,0.61,0.89,3,201,2,0,0,tecnico,bajo,No
8327,0.6,0.69,6,250,5,1,0,gerencia,bajo,No
8328,0.48,0.64,4,146,2,0,0,marketing,bajo,No
8329,0.75,0.84,4,195,3,0,0,marketing,bajo,No
8330,0.87,0.58,4,259,3,0,0,marketing,bajo,No
8331,0.51,0.54,4,166,4,1,0,ventas,bajo,No
8332,0.63,0.9,4,188,4,1,0,ventas,bajo,No
8333,0.6,0.57,3,203,2,0,0,ventas,bajo,No
8334,0.7,0.99,3,167,3,0,0,ventas,bajo,No
8335,0.5,0.99,2,258,3,1,0,ventas,intermedio,No
8336,0.59,0.51,2,126,3,0,0,ventas,intermedio,No
8337,0.52,0.39,6,246,4,0,0,ventas,intermedio,No
8338,0.55,0.49,3,205,3,0,0,ventas,intermedio,No
8339,0.81,0.62,5,201,3,1,0,ventas,intermedio,No
8340,0.94,0.98,4,197,3,0,0,ventas,intermedio,No
8341,0.98,0.61,3,272,3,0,0,ventas,intermedio,No
8342,0.83,0.84,4,206,2,0,0,ventas,intermedio,No
8343,0.93,0.62,3,184,3,0,0,ventas,intermedio,No
8344,0.99,0.54,3,199,2,0,0,ventas,intermedio,No
8345,0.55,0.57,4,220,3,0,0,ventas,intermedio,No
8346,0.96,0.83,3,233,3,0,0,ventas,intermedio,No
8347,0.28,0.77,3,221,3,0,0,ventas,alto,No
8348,0.97,0.6,6,168,5,1,0,ventas,alto,No
8349,0.8,0.78,3,251,3,0,0,ventas,alto,No
8350,0.75,0.55,2,188,3,0,0,contabilidad,alto,No
8351,0.89,0.88,3,203,3,0,0,contabilidad,alto,No
8352,0.6,0.76,5,168,2,1,0,contabilidad,alto,No
8353,0.73,0.98,3,227,2,1,0,recursos_humanos,alto,No
8354,0.88,0.75,4,159,2,0,0,recursos_humanos,alto,No
8355,0.5,0.7,3,159,3,0,0,recursos_humanos,bajo,No
8356,0.53,0.78,5,275,5,0,0,recursos_humanos,bajo,No
8357,0.95,0.43,6,283,2,0,0,tecnico,bajo,No
